Database,UniparcID,Description,Start,End
PROSITE,UPI0000128EE8,Protein kinase domain,169,469
PROSITE,UPI0000128EE8,"Serine/threonine-protein kinase, active site",288,300
PROSITE,UPI0000128EE8,"AGC-kinase, C-terminal",470,547
PROSITE,UPI0000128EE8,"Protein kinase, ATP binding site",175,198
PROSITE,UPI0000053016,Bms1/Tsr1-type G domain,68,233
PROSITE,UPI000005307F,"Glutathione S-transferase, N-terminal",1,78
PROSITE,UPI000005307F,"Elongation factor 1B gamma, C-terminal",254,415
PROSITE,UPI000005307F,"Glutathione S-transferase, C-terminal-like",89,215
PROSITE,UPI000012991A,Mss4,1,131
PROSITE,UPI00000530E9,RNA recognition motif domain,46,124
PROSITE,UPI000013BD78,"AB hydrolase 4, conserved site",358,399
PROSITE,UPI0000127838,"Helicase superfamily 1/2, ATP-binding domain, DinG/Rad3-type",6,458
PROSITE,UPI0000127838,"DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site",388,397
PROSITE,UPI000006B12E,"Protein kinase, ATP binding site",36,69
PROSITE,UPI000006B12E,Protein kinase domain,30,364
PROSITE,UPI00001279FD,Citrate synthase active site,358,370
PROSITE,UPI000006B5E9,"Enolase, conserved site",343,356
PROSITE,UPI0000052E03,"Beta-ketoacyl synthase, active site",1296,1312
PROSITE,UPI0000052E03,"Polyketide synthase, beta-ketoacyl synthase domain",1123,1657
PROSITE,UPI0000052E03,Phosphopantetheine binding ACP domain,145,220
PROSITE,UPI000012757E,"Cyclins, cyclin-box",261,292
PROSITE,UPI000012A734,Fork head domain conserved site1,461,474
PROSITE,UPI000012A734,Forkhead-associated (FHA) domain,300,357
PROSITE,UPI000012A734,Fork head domain,461,548
PROSITE,UPI000012A734,Fork head domain conserved site 2,506,512
PROSITE,UPI000012A5BE,Cytidine and deoxycytidylate deaminase domain,9,129
PROSITE,UPI000012A5BE,"APOBEC/CMP deaminase, zinc-binding",62,98
PROSITE,UPI00001275E7,"Cyclins, cyclin-box",198,229
PROSITE,UPI0000052F57,"Cyclins, cyclin-box",74,105
PROSITE,UPI000006BD41,Zinc finger C2H2-type,282,311
PROSITE,UPI000006BD41,Zinc finger C2H2-type,256,276
PROSITE,UPI000012AD6E,"Fumarate lyase, conserved site",342,351
PROSITE,UPI0000000980,Zn(2)Cys(6) fungal-type DNA-binding domain,10,38
PROSITE,UPI0000000980,Zn(2)Cys(6) fungal-type DNA-binding domain,10,40
PROSITE,UPI0000128181,UbiA prenyltransferase conserved site,199,221
PROSITE,UPI0000069D90,Ankyrin repeat,572,604
PROSITE,UPI0000069D90,,572,604
PROSITE,UPI0000069D90,,892,926
PROSITE,UPI0000069D90,Glycerophosphodiester phosphodiesterase domain,872,1217
PROSITE,UPI0000069D90,SPX domain,1,213
PROSITE,UPI000017622E,"Glutamine synthetase, catalytic domain",110,370
PROSITE,UPI000017622E,"Glutamine synthetase, N-terminal conserved site",59,76
PROSITE,UPI000017622E,"Glutamine synthetase, glycine-rich site",238,254
PROSITE,UPI000017622E,"Glutamine synthetase, N-terminal domain",24,103
PROSITE,UPI000006C58C,Rab-GAP-TBC domain,451,630
PROSITE,UPI000006A7A7,"Aminoacyl-tRNA synthetase, class II",10,372
PROSITE,UPI00000530B2,GNAT domain,135,303
PROSITE,UPI000012C03F,Copper fist DNA-binding domain,1,40
PROSITE,UPI000012C03F,Copper fist DNA-binding domain,1,39
PROSITE,UPI0000053144,"Zinc finger, PHD-finger",72,123
PROSITE,UPI0000053144,"Zinc finger, PHD-type, conserved site",75,120
PROSITE,UPI00001286F3,Homeodomain,160,223
PROSITE,UPI0000052FCF,"Ribosomal RNA adenine methylase transferase, conserved site",60,87
PROSITE,UPI0000052FCF,Ribosomal RNA adenine methyltransferase KsgA/Erm,30,314
PROSITE,UPI00001293EF,"Amino acid permease, conserved site",115,146
PROSITE,UPI0000052F18,,216,399
PROSITE,UPI000012CDAB,"Sirtuin family, catalytic core domain",5,284
PROSITE,UPI000006A5EA,"Zinc finger, GATA-type",132,157
PROSITE,UPI000006A5EA,"Zinc finger, GATA-type",126,162
PROSITE,UPI000004F974,Nascent polypeptide-associated complex NAC domain,38,103
PROSITE,UPI000012D7F6,"Serine/threonine-protein kinase, active site",223,235
PROSITE,UPI000012D7F6,Protein kinase domain,104,355
PROSITE,UPI000012D7F6,"Protein kinase, ATP binding site",110,133
PROSITE,UPI0000147E7C,NUDIX hydrolase domain,102,259
PROSITE,UPI0000136E4F,"Thiolase, active site",379,392
PROSITE,UPI0000136E4F,"Thiolase, conserved site",344,360
PROSITE,UPI0000136E4F,"Thiolase, acyl-enzyme intermediate active site",87,105
PROSITE,UPI000006C5C9,"Protein kinase, ATP binding site",141,169
PROSITE,UPI000006C5C9,Protein kinase domain,135,415
PROSITE,UPI000006C5C9,"Serine/threonine-protein kinase, active site",276,288
PROSITE,UPI000013BD49,"FeS cluster insertion, C-terminal, conserved site",164,181
PROSITE,UPI000012A184,ERV/ALR sulfhydryl oxidase domain,72,174
PROSITE,UPI0000053249,Radical SAM,91,381
PROSITE,UPI0000053249,GNAT domain,405,557
PROSITE,UPI000006A7FF,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain conserved site",121,137
PROSITE,UPI000006A7FF,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain conserved site",92,114
PROSITE,UPI000006AAC3,"Importin-beta, N-terminal domain",31,103
PROSITE,UPI000012DE72,Kinesin motor domain,102,493
PROSITE,UPI000012DE72,"Kinesin motor domain, conserved site",365,376
PROSITE,UPI000006A327,"DnaJ domain, conserved site",127,146
PROSITE,UPI000006A327,DnaJ domain,58,150
PROSITE,UPI000006964F,"Protein kinase, ATP binding site",47,80
PROSITE,UPI000006964F,"Serine/threonine-protein kinase, active site",171,183
PROSITE,UPI000006964F,Protein kinase domain,41,313
PROSITE,UPI0000069715,Glycoside hydrolase family 16,289,664
PROSITE,UPI0000052EF6,Leucine-rich repeat,97,118
PROSITE,UPI000006C61B,"Zinc finger, CCCH-type",123,145
PROSITE,UPI0001F7BD64,Phox homology,273,506
PROSITE,UPI000012BC08,"Pyridine nucleotide-disulphide oxidoreductase, class I, active site",58,68
PROSITE,UPI0000127256,MCM domain,518,724
PROSITE,UPI0000127256,"Mini-chromosome maintenance, conserved site",627,635
PROSITE,UPI00001D47AA,"ABC transporter-like, conserved site",586,600
PROSITE,UPI00001D47AA,"ABC transporter type 1, transmembrane domain",120,413
PROSITE,UPI00001D47AA,"ABC transporter-like, ATP-binding domain",446,686
PROSITE,UPI000012EF07,"Ammonium transporter, conserved site",172,197
PROSITE,UPI0000168440,Phosphorylase pyridoxal-phosphate attachment site,743,755
PROSITE,UPI000012F727,Zinc finger C2H2-type,97,117
PROSITE,UPI000012F727,Zinc finger C2H2-type,95,122
PROSITE,UPI000013BD3B,,35,140
PROSITE,UPI000012BF45,"Linker histone H1/H5, domain H15",176,251
PROSITE,UPI0000052F62,"Helicase, C-terminal domain-like",1639,1787
PROSITE,UPI0000052F62,"Helicase superfamily 1/2, ATP-binding domain",1284,1457
PROSITE,UPI000013BD4C,RNA recognition motif domain,431,504
PROSITE,UPI000006AA7C,MRH domain,61,230
PROSITE,UPI000006ACF0,GNAT domain,9,156
PROSITE,UPI0000135233,"Small ribosomal subunit protein uS14, conserved site",77,99
PROSITE,UPI00000531FE,RNA recognition motif domain,345,423
PROSITE,UPI0000052FD1,"Protein kinase, ATP binding site",15,38
PROSITE,UPI0000052FD1,"Serine/threonine-protein kinase, active site",124,136
PROSITE,UPI0000052FD1,Protein kinase domain,9,278
PROSITE,UPI0000136381,"Aminoacyl-tRNA synthetase, class II",168,642
PROSITE,UPI000006B79D,Mitochondrial substrate/solute carrier,20,107
PROSITE,UPI000006A497,VPS9 domain,273,414
PROSITE,UPI0000053297,"Heat shock protein Hsp90, conserved site",24,33
PROSITE,UPI0000136759,"Aminoacyl-tRNA synthetase, class I, conserved site",94,104
PROSITE,UPI0000053022,WD40 repeat,293,334
PROSITE,UPI0000053022,,293,328
PROSITE,UPI00001364E2,"Aminoacyl-tRNA synthetase, class II",60,444
PROSITE,UPI000004F979,RNA recognition motif domain,330,401
PROSITE,UPI00000530A5,"Small ribosomal subunit protein bS16, conserved site",6,15
PROSITE,UPI000006A19C,Sterol-sensing domain,557,717
PROSITE,UPI000012520C,"Isocitrate lyase/phosphorylmutase, conserved site",236,241
PROSITE,UPI000006B3DF,Calponin homology domain,108,221
PROSITE,UPI0000052E39,OBG-type guanine nucleotide-binding (G) domain,168,340
PROSITE,UPI00001364E4,"Aminoacyl-tRNA synthetase, class I, conserved site",94,105
PROSITE,UPI0000053110,RNA recognition motif domain,147,225
PROSITE,UPI000006A7D8,Extended PHD (ePHD) domain,317,439
PROSITE,UPI000006A7D8,"Zinc finger, PHD-type, conserved site",266,310
PROSITE,UPI000006A7D8,"Zinc finger, PHD-finger",263,313
PROSITE,UPI000012DC35,Kinesin motor domain,386,723
PROSITE,UPI000012DC35,"Kinesin motor domain, conserved site",620,631
PROSITE,UPI000012DD9B,"Oxysterol-binding protein, conserved site",139,149
PROSITE,UPI0000130BCA,Mitochondrial substrate/solute carrier,9,108
PROSITE,UPI000012EB33,GNAT domain,3,159
PROSITE,UPI00000327B8,"ABC transporter-like, ATP-binding domain",836,1084
PROSITE,UPI00000532A5,Peptidase family A1 domain,91,402
PROSITE,UPI00000532A5,"Aspartic peptidase, active site",291,302
PROSITE,UPI000012FAA6,TAP C-terminal (TAP-C) domain,546,599
PROSITE,UPI000012FAA6,Leucine-rich repeat,189,210
PROSITE,UPI000012FAA6,"Nuclear transport factor 2, eukaryote",280,467
PROSITE,UPI0000131BCD,C2 domain,713,862
PROSITE,UPI0000131BCD,,382,520
PROSITE,UPI0000131BCD,EF-hand domain,269,304
PROSITE,UPI0000131BCD,"EF-Hand 1, calcium-binding site",282,294
PROSITE,UPI0000131BCD,"Phospholipase C, phosphatidylinositol-specific, Y domain",590,709
PROSITE,UPI00001318AE,"Serine/threonine-protein kinase, active site",129,141
PROSITE,UPI00001318AE,"Protein kinase, ATP binding site",13,36
PROSITE,UPI00001318AE,Protein kinase domain,7,297
PROSITE,UPI000006B4B2,SH3 domain,54,113
PROSITE,UPI0000131CA2,"P-type ATPase, phosphorylation site",407,413
PROSITE,UPI000012F198,"Protein kinase, ATP binding site",220,243
PROSITE,UPI000012F198,"Serine/threonine-protein kinase, active site",338,350
PROSITE,UPI000012F198,Protein kinase domain,214,481
PROSITE,UPI0000052FEF,"EF-Hand 1, calcium-binding site",28,40
PROSITE,UPI0000052FEF,EF-hand domain,15,50
PROSITE,UPI0000131B1E,"CDP-alcohol phosphatidyltransferase, conserved site",59,81
PROSITE,UPI000006A3BC,,157,272
PROSITE,UPI0000052FB5,"WD40 repeat, conserved site",281,295
PROSITE,UPI0000052FB5,WD40 repeat,135,177
PROSITE,UPI0000052FB5,,220,255
PROSITE,UPI0000052FB5,,262,295
PROSITE,UPI0000052FB5,,135,173
PROSITE,UPI0000052FB5,,178,215
PROSITE,UPI0000168427,"ABC transporter type 1, transmembrane domain",214,445
PROSITE,UPI0000168427,"ABC transporter-like, ATP-binding domain",608,866
PROSITE,UPI0000168427,"ABC transporter-like, conserved site",749,763
PROSITE,UPI0000137A4A,"Peptidase M16, zinc-binding site",37,59
PROSITE,UPI00001342EF,"Large ribosomal subunit protein uL24, conserved site",66,83
PROSITE,UPI00001D47AE,"Aminoacyl-tRNA synthetase, class II",151,370
PROSITE,UPI00001D47AE,Ferrodoxin-fold anticodon-binding domain,372,469
PROSITE,UPI000019C42C,GNAT domain,2,172
PROSITE,UPI0000129839,"DNA-directed DNA polymerase, family B, conserved site",1140,1148
PROSITE,UPI0000053084,"ABC transporter-like, conserved site",1033,1047
PROSITE,UPI0000053084,Chromo/chromo shadow domain,942,1003
PROSITE,UPI0000053084,"ABC transporter-like, ATP-binding domain",812,1129
PROSITE,UPI0000110C5D,High mobility group box domain,21,89
PROSITE,UPI0000130046,CAP Gly-rich domain,34,65
PROSITE,UPI0000130046,CAP Gly-rich domain,34,84
PROSITE,UPI0000052F15,,94,170
PROSITE,UPI000006BE72,"Ribonuclease T2, His active site 1",84,91
PROSITE,UPI000006BE72,"Ribonuclease T2, His active site 2",152,163
PROSITE,UPI0000134552,High mobility group box domain,10,83
PROSITE,UPI0000052E84,"RNA polymerase, beta subunit, conserved site",914,926
PROSITE,UPI000006BEE1,Synaptotagmin-like mitochondrial-lipid-binding domain,304,504
PROSITE,UPI0000052F68,"DNA-directed RNA polymerase, 30-40kDa subunit, conserved site",65,105
PROSITE,UPI0000132EB6,"Large ribosomal subunit protein uL1, conserved site",117,136
PROSITE,UPI0000132F63,"Large ribosomal subunit protein eL21, conserved site",37,62
PROSITE,UPI0000168424,Large ribosomal subunit protein eL36,52,62
PROSITE,UPI0000168425,"Large ribosomal subunit protein uL30, conserved site",102,134
PROSITE,UPI000006B215,TLDc domain,74,273
PROSITE,UPI000006B327,Stress-induced protein SRP1/TIP1,139,145
PROSITE,UPI000006C59B,Glycerophosphodiester phosphodiesterase domain,2,251
PROSITE,UPI00001320F9,Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase,358,363
PROSITE,UPI0000052FDB,"Proteasome beta-type subunit, conserved site",79,126
PROSITE,UPI0000052FDB,Proteasome B-type subunit,75,255
PROSITE,UPI00000530DA,WD40 repeat,433,465
PROSITE,UPI00000530DA,"WD40 repeat, conserved site",280,294
PROSITE,UPI00000530DA,,433,465
PROSITE,UPI00000530DA,,303,340
PROSITE,UPI00000530DA,,345,379
PROSITE,UPI00000530DA,,261,296
PROSITE,UPI0000035CED,Pumilio homology domain,511,872
PROSITE,UPI0000035CED,Pumilio RNA-binding repeat,574,611
PROSITE,UPI0000035CED,RNA recognition motif domain,316,402
PROSITE,UPI0000053181,Large ribosomal subunit protein bL36,66,92
PROSITE,UPI000006C45A,WD40 repeat,175,216
PROSITE,UPI000006C45A,,175,212
PROSITE,UPI000006C45A,"WD40 repeat, conserved site",236,250
PROSITE,UPI0000136C54,Zinc finger C2H2-type,367,389
PROSITE,UPI0000136C54,Zinc finger C2H2-type,80,107
PROSITE,UPI000005328E,Protein kinase domain,198,466
PROSITE,UPI000005328E,Forkhead-associated (FHA) domain,601,664
PROSITE,UPI000005328E,"Protein kinase, ATP binding site",204,227
PROSITE,UPI000005328E,"Serine/threonine-protein kinase, active site",315,327
PROSITE,UPI000006BFB3,Homocysteine-binding domain,6,321
PROSITE,UPI0000135634,Sm domain,1,80
PROSITE,UPI0000135634,FFD box,241,257
PROSITE,UPI0000135634,DFDF domain,193,229
PROSITE,UPI0000135634,TFG box,260,280
PROSITE,UPI000013BD29,Zn(2)Cys(6) fungal-type DNA-binding domain,16,45
PROSITE,UPI000013BD29,Zn(2)Cys(6) fungal-type DNA-binding domain,16,47
PROSITE,UPI0000133887,Small GTPase,2,209
PROSITE,UPI0000133887,,4,183
PROSITE,UPI0000133887,,2,209
PROSITE,UPI000005311E,,736,769
PROSITE,UPI000005311E,Tetratricopeptide repeat,1226,1259
PROSITE,UPI0000052E34,SET domain,22,274
PROSITE,UPI000004F978,"Transcription factor, MADS-box",1,61
PROSITE,UPI000004F978,"Transcription factor, MADS-box",3,57
PROSITE,UPI0000036CA3,"Large ribosomal subunit protein uL5, conserved site",37,53
PROSITE,UPI0000168428,"Large ribosomal subunit protein eL33, conserved site",69,90
PROSITE,UPI00000531A8,Proteasome component (PCI) domain,223,395
PROSITE,UPI00000531A8,Tetratricopeptide repeat,131,164
PROSITE,UPI0000053198,"DNA-directed RNA polymerase, 14-18kDa subunit, conserved site",86,100
PROSITE,UPI0000052E6F,"Polyamine biosynthesis domain, conserved site",92,105
PROSITE,UPI0000052E6F,Polyamine biosynthesis domain,12,248
PROSITE,UPI0000004F6D,Small ribosomal subunit protein uS12,62,69
PROSITE,UPI0000036C27,"Small ribosomal subunit protein eS6, conserved site",52,63
PROSITE,UPI000016842C,,107,181
PROSITE,UPI000016842C,"Small ribosomal subunit protein uS4, conserved site",105,129
PROSITE,UPI0000052E7E,"Signal recognition particle, SRP54 subunit, GTPase domain",277,290
PROSITE,UPI0000052F0A,"Heat shock protein 70, conserved site",338,352
PROSITE,UPI0000052F0A,"Heat shock protein 70, conserved site",201,214
PROSITE,UPI0000053162,Protein kinase domain,75,463
PROSITE,UPI0000053162,"Serine/threonine-protein kinase, active site",282,294
PROSITE,UPI000005314D,"Zinc finger, TFIIB-type",20,53
PROSITE,UPI000005314D,"Transcription factor TFIIB, conserved site",165,180
PROSITE,UPI0000135FE3,Target SNARE coiled-coil homology domain,190,252
PROSITE,UPI0000135FE3,"Syntaxin/epimorphin, conserved site",196,235
PROSITE,UPI000013628A,"Helicase, C-terminal domain-like",390,546
PROSITE,UPI0000053010,WD40 repeat,232,273
PROSITE,UPI0000053010,,232,267
PROSITE,UPI000006B1B3,Sec7 domain,432,620
PROSITE,UPI000006A03B,"Amino acid permease, conserved site",105,136
PROSITE,UPI0000036CA2,,17,190
PROSITE,UPI0000036CA2,,17,190
PROSITE,UPI0000069A08,Zinc finger C2H2-type,33,55
PROSITE,UPI0000069A08,Zinc finger C2H2-type,61,96
PROSITE,UPI0000053080,Translational (tr)-type GTP-binding domain,5,240
PROSITE,UPI0000053080,"Tr-type G domain, conserved site",61,76
PROSITE,UPI000006C0AC,SET domain,12,338
PROSITE,UPI000006AD57,Proteasome component (PCI) domain,276,450
PROSITE,UPI00000530F1,Protein kinase domain,60,366
PROSITE,UPI00000530F1,"Serine/threonine-protein kinase, active site",191,203
PROSITE,UPI00000530F1,"Protein kinase, ATP binding site",66,89
PROSITE,UPI0000135918,Major facilitator superfamily domain,10,535
PROSITE,UPI000012D36C,RNA recognition motif domain,101,183
PROSITE,UPI00001359E7,Protein kinase domain,10,338
PROSITE,UPI00001359E7,"Serine/threonine-protein kinase, active site",182,194
PROSITE,UPI00001359E7,"Protein kinase, ATP binding site",16,43
PROSITE,UPI0000135AAE,"Protein kinase, ATP binding site",44,70
PROSITE,UPI0000135AAE,"Serine/threonine-protein kinase, active site",162,174
PROSITE,UPI0000135AAE,Protein kinase domain,38,337
PROSITE,UPI0000053209,Sm domain,14,86
PROSITE,UPI000006AD66,Major facilitator superfamily domain,181,607
PROSITE,UPI0000052E7A,"Transcription factor IIS, N-terminal",219,296
PROSITE,UPI000006B2C0,WW domain,5,30
PROSITE,UPI000006B2C0,WW domain,1,32
PROSITE,UPI000006B2C0,FF domain,212,266
PROSITE,UPI000006BA16,Zinc finger C2H2-type,74,95
PROSITE,UPI000006BA16,Zinc finger C2H2-type,41,71
PROSITE,UPI0000052FF7,"Zinc finger, PHD-finger",22,72
PROSITE,UPI0000052FF7,"Zinc finger, PHD-type, conserved site",25,69
PROSITE,UPI000004F0A0,"Ulp1 protease family, C-terminal catalytic domain",433,591
PROSITE,UPI0000138BCE,"Vacuolar protein sorting-associated, VPS28, N-terminal",11,125
PROSITE,UPI0000138BCE,"Vacuolar protein sorting-associated, VPS28, C-terminal",148,242
PROSITE,UPI000006BCA2,SPX domain,1,145
PROSITE,UPI000012560C,"Adrenodoxin, iron-sulphur binding site",98,108
PROSITE,UPI000012560C,2Fe-2S ferredoxin-type iron-sulfur binding domain,61,163
PROSITE,UPI0000069CF5,"LETM1-like, ribosome-binding domain",177,371
PROSITE,UPI000013B978,Mitochondrial substrate/solute carrier,26,106
PROSITE,UPI0000136A7D,"ATPase, AAA-type, conserved site",619,638
PROSITE,UPI000013BFCF,"Helicase, C-terminal domain-like",1095,1244
PROSITE,UPI0000052DE3,"Zinc finger, CCCH-type",61,88
PROSITE,UPI0000052FCE,ARID DNA-binding domain,406,493
PROSITE,UPI000057D02F,"Integrase, catalytic core",619,786
PROSITE,UPI000006A710,GYF domain,149,205
PROSITE,UPI0000053190,YEATS domain,1,134
PROSITE,UPI000006C0BF,"FAD-binding domain, ferredoxin reductase-type",224,491
PROSITE,UPI000006C0BF,Flavodoxin/nitric oxide synthase,7,168
PROSITE,UPI0000053211,SANT/Myb domain,404,456
PROSITE,UPI0000053211,Myb domain,404,460
PROSITE,UPI000006C071,Protein kinase domain,41,287
PROSITE,UPI000006C071,"Serine/threonine-protein kinase, active site",153,165
PROSITE,UPI0000053148,W2 domain,241,402
PROSITE,UPI0000069819,FCP1 homology domain,187,330
PROSITE,UPI000006A68B,Smr domain,97,173
PROSITE,UPI0000052E92,Transketolase conserved site,16,36
PROSITE,UPI0000052E92,Transketolase binding site,475,491
PROSITE,UPI0000052E94,"AGC-kinase, C-terminal",325,380
PROSITE,UPI0000052E94,"Protein kinase, ATP binding site",76,99
PROSITE,UPI0000052E94,Protein kinase domain,70,324
PROSITE,UPI0000052E94,"Serine/threonine-protein kinase, active site",189,201
PROSITE,UPI00000532A4,Flavodoxin/nitric oxide synthase,205,360
PROSITE,UPI00000532A4,Radical SAM,463,713
PROSITE,UPI00001379FB,"Ubiquitin specific protease, conserved site",391,408
PROSITE,UPI00001379FB,"Ubiquitin specific protease, conserved site",54,69
PROSITE,UPI00001379FB,Ubiquitin specific protease domain,53,497
PROSITE,UPI000006C2AE,"Ubiquitin-activating enzyme E1, Cys active site",166,174
PROSITE,UPI000006C2AE,,1,15
PROSITE,UPI00000696BA,"Integrase, catalytic core",660,835
PROSITE,UPI00000696BA,"Aspartic peptidase, active site",458,469
PROSITE,UPI0000138D24,"ATPase, AAA-type, conserved site",270,289
PROSITE,UPI000013A14E,,49,71
PROSITE,UPI000013A14E,,92,112
PROSITE,UPI000013A14E,Ankyrin repeat,92,112
PROSITE,UPI000013B999,"ATPase, AAA-type, conserved site",417,435
PROSITE,UPI0000136210,STAS domain,574,725
PROSITE,UPI0000136210,"Sulphate anion transporter, conserved site",149,170
PROSITE,UPI0000069A02,Zinc finger C2H2-type,187,207
PROSITE,UPI0000069A02,Zinc finger C2H2-type,213,242
PROSITE,UPI00001D47B0,Dilute domain,360,745
PROSITE,UPI000006C34D,WSTF/Acf1/Cbp146,23,131
PROSITE,UPI000006C34D,DDT domain,375,435
